x,y,z,rx,ry,rz,rw
-0.00019370262452866882,0.2592921257019043,0.2679285407066345,0.19680285868391012,-0.08519747937040671,0.015381484366221543,0.9766132470233351
0.00033149044611491263,0.26547902822494507,0.2697153687477112,0.20508351755265403,-0.08565287972353466,0.014885802532188243,0.9748757602414108
0.0001454666635254398,0.2706855535507202,0.2704797685146332,0.21208485751876477,-0.0884078719859472,0.015078039354873674,0.9731272856679
-0.001837472664192319,0.28082457184791565,0.2715684175491333,0.21247700712050158,-0.09263621180391443,0.020897076244891014,0.972540675710867
-2.6369525585323572e-06,0.27658089995384216,0.27395811676979065,0.20875859867547972,-0.0930878118471161,0.018888440376540697,0.9733435845500333
0.003190765855833888,0.2789718210697174,0.272431343793869,0.2138687990815904,-0.09423985786845324,0.016393833050875266,0.9721677983795967
0.001711046090349555,0.27490535378456116,0.2735837399959564,0.2260489169160799,-0.09672240790887296,0.012105308207518262,0.9692265599345582
3.6066456232219934e-05,0.28333690762519836,0.27602720260620117,0.23721381442243833,-0.09610389855400828,0.010958568404815837,0.9666299999008902
-0.0002558798878453672,0.2913287281990051,0.27923065423965454,0.24330907487449596,-0.0985869164831823,0.010770414460235576,0.9648654373302059
0.00016156546189449728,0.28988996148109436,0.27961254119873047,0.23990488985164457,-0.09932295858960884,0.013802488503010116,0.9656034823018201
0.0025796820409595966,0.29517707228660583,0.27909377217292786,0.24366368555807133,-0.0974968086593242,0.01332418550345915,0.9648548319421808
0.001770457485690713,0.3065628111362457,0.28077420592308044,0.24291385876799476,-0.09787268375465595,0.01603351820046419,0.9649646217801041
0.0024836561642587185,0.2938227951526642,0.27870282530784607,0.24106341248051116,-0.10047713156180607,0.016189026124190386,0.9651583769669684
-0.002575877821072936,0.2902618646621704,0.27910110354423523,0.2433608973352491,-0.10118098435656094,0.021109283673722876,0.9644129199650956
-0.0015076212584972382,0.29290491342544556,0.28037354350090027,0.2520141839519079,-0.10159992691983424,0.01781093900433961,0.9622105156298814
-0.0007598905358463526,0.2939414083957672,0.28167724609375,0.25978799544684705,-0.10169446023608632,0.01609408314943018,0.9601611399481752
0.0015470325015485287,0.30398982763290405,0.279194712638855,0.26249234655516995,-0.0994186947514224,0.014491261133268903,0.9596893739563085
-0.0022465158253908157,0.30099862813949585,0.27874428033828735,0.2683452304569442,-0.09843580423107853,0.01275252611277023,0.9581954930044982
-0.0012648898409679532,0.3123401403427124,0.2775740325450897,0.27168615180471195,-0.09782364871767031,0.011807108116797022,0.9573284498368505
0.002646761480718851,0.31634458899497986,0.28031185269355774,0.27607356333240335,-0.09755435037784757,0.011725433139705711,0.9561009625395176
-0.0005003900150768459,0.31587210297584534,0.27946433424949646,0.2827551250674583,-0.09726740323157125,0.009576035515661881,0.9541996075562365
-0.00023636757396161556,0.3262210488319397,0.27821725606918335,0.28792358736805257,-0.0949292827244585,0.007660043594215585,0.9529059569814149
0.006033468991518021,0.342547744512558,0.27839839458465576,0.2888201324564224,-0.09419899142096645,0.007048478044943872,0.95271181375082
0.007338049355894327,0.34826594591140747,0.2771797180175781,0.2955006220598886,-0.09430909248509857,0.007363169428427612,0.9506476535356432
0.004218942020088434,0.353300005197525,0.2752840220928192,0.30267486649783376,-0.09325837172383031,0.008047578944002383,0.9484861821698186
0.0027183012571185827,0.36074310541152954,0.2760451138019562,0.30517636530866393,-0.09251778387049403,0.008444233677724157,0.9477534176368246
0.007046068087220192,0.3814220130443573,0.2738923132419586,0.3082820165254903,-0.0930912449152238,0.011244326062220814,0.9466624443477822
0.0026668149512261152,0.3762766420841217,0.27609503269195557,0.3137115850135174,-0.09381453894790484,0.012307980259077929,0.9447922455927764
-0.003942118491977453,0.3767589330673218,0.2759261131286621,0.3232100977845071,-0.09366576489446497,0.012727388561622616,0.9415943769783597
-0.006030127871781588,0.3806193470954895,0.27387335896492004,0.32721625666092474,-0.09269872415108478,0.012574782558595728,0.9403075788066247
-0.009241435676813126,0.38780540227890015,0.27494269609451294,0.32962727261073604,-0.09250197909024366,0.013397369692872547,0.9394731265453569
-0.003981645684689283,0.4086833894252777,0.27561596035957336,0.3292950205376177,-0.09267904263096353,0.013820844254984133,0.9395660534364879
-0.00041123502887785435,0.4367048144340515,0.2763294279575348,0.32970155289607755,-0.09209581156518044,0.013827686024277912,0.9394807303022663
0.0056800623424351215,0.45998600125312805,0.2748759388923645,0.32737630401655854,-0.0941123208604397,0.01550748531578123,0.9400676276363847
-0.0016914141597226262,0.445377379655838,0.27760177850723267,0.32453919502157547,-0.09456738495661847,0.019573519516314895,0.9409294330240494
-0.011210231110453606,0.4329441785812378,0.27547648549079895,0.32559248870302426,-0.0949814212184582,0.021345060403146883,0.94048522014962
-0.022211208939552307,0.41453951597213745,0.2737990617752075,0.3231362647955239,-0.09475773187900692,0.02186602938781238,0.9413425536869958
-0.03579509258270264,0.3819245398044586,0.27306538820266724,0.3092655760615956,-0.09429062894709232,0.023659958401939317,0.945993809242148
-0.04819021001458168,0.3421015739440918,0.2738944888114929,0.2920139623739722,-0.09503901540638289,0.029551138056734875,0.9512214051254259
-0.05673110857605934,0.31118446588516235,0.27423688769340515,0.27551581925655655,-0.09611196780883077,0.03367178919524244,0.9558868832637542
-0.059761542826890945,0.30407699942588806,0.2741427421569824,0.26145245506432424,-0.09258976234977825,0.029975186502287518,0.960297473621066
-0.06393922120332718,0.27739450335502625,0.27370357513427734,0.2323595864562722,-0.09356647035031164,0.03291596025718732,0.9675592373433276
-0.06562457978725433,0.2571406662464142,0.270298570394516,0.2085923006383503,-0.0934077824030525,0.03407745216073206,0.9729352319425877
-0.0655435174703598,0.22357380390167236,0.26643437147140503,0.19445066126833968,-0.08826102658635344,0.03279857431318932,0.9763827041899352
-0.06214144825935364,0.2101380079984665,0.2648225724697113,0.1844317469594262,-0.08804181452843285,0.03289494813455027,0.9783411940602627
-0.05723104998469353,0.19695432484149933,0.2643674910068512,0.16640606906772637,-0.0818198204072972,0.03194151939110353,0.9821376056871729
-0.051177728921175,0.18849489092826843,0.2631259560585022,0.1434779152457173,-0.08067409166003535,0.03413809010024558,0.9857689230118175
-0.04310641065239906,0.18589642643928528,0.2611525356769562,0.12389144336354112,-0.07632521088126613,0.039772119097614696,0.9885562963168633
-0.03428903594613075,0.18141169846057892,0.2572576105594635,0.11121696037358858,-0.06876826880855814,0.04210243259940948,0.9905196101539564
-0.02567082643508911,0.1828746646642685,0.2570613920688629,0.09653199089378392,-0.062378700253956774,0.03703357857742514,0.9926827219945249
-0.017978616058826447,0.18163901567459106,0.2545146048069,0.08173131107313927,-0.06106177192355484,0.03953277082420533,0.9939962841131663
-0.00763977924361825,0.1921350359916687,0.25304940342903137,0.07712645775020452,-0.056175054182478944,0.04193455923688024,0.994553852510818
0.003500761231407523,0.1984594613313675,0.25299856066703796,0.07304256305099975,-0.052176960687828094,0.033942528259265484,0.9953844752314005
0.008664012886583805,0.20141910016536713,0.2535412013530731,0.061863785402556444,-0.05187465531549588,0.03125920828155661,0.9962453282646676
0.01485348679125309,0.20390684902668,0.2534032166004181,0.052013494252195765,-0.05026009993578221,0.030245987854468213,0.9969221127996055
0.022971658036112785,0.206205815076828,0.2530774176120758,0.04818630270632343,-0.04828825663092385,0.02778930579271988,0.9972833493980531
0.02846941351890564,0.20183032751083374,0.2527572810649872,0.04076856196485492,-0.04864335046223719,0.027821891624108044,0.9975959558646889
0.033648740500211716,0.2018873244524002,0.25135356187820435,0.028388882562299614,-0.047941772889836726,0.028435904052031512,0.9980416109159913
0.03922323137521744,0.20386935770511627,0.2495099902153015,0.02249997823472516,-0.04453804870551731,0.026062375015867317,0.9984141754830377
0.043589264154434204,0.20207814872264862,0.2469760775566101,0.01935727959813582,-0.04106108904165029,0.019174770139934703,0.9987850674110792
0.047776348888874054,0.20215246081352234,0.24674521386623383,0.02491849760685941,-0.04220185316298446,0.018498891358039157,0.9986269889629212
0.05230994150042534,0.20556288957595825,0.24664506316184998,0.03172874272926907,-0.03901198308644046,0.016600471540384135,0.9985969038631753
0.056038424372673035,0.20945239067077637,0.24763262271881104,0.03528693931020827,-0.03811725939735766,0.016405008755440903,0.9985152888853962
0.059446100145578384,0.2091209441423416,0.2484353482723236,0.030917051922542772,-0.04019730061336107,0.01727831401777174,0.9985638551382285
0.06388752162456512,0.20929421484470367,0.24621710181236267,0.025926326314876638,-0.041548232257445895,0.015632543210157005,0.9986777225876616
0.06524370610713959,0.20588025450706482,0.2456025332212448,0.024261482220720786,-0.0435222183805348,0.010366589965557296,0.9987040256252985
0.06589588522911072,0.20192423462867737,0.24559658765792847,0.01864029668611696,-0.04755933546592985,0.00920578537163863,0.9986520427382021
0.06745126843452454,0.19712449610233307,0.24488742649555206,0.007844321605657366,-0.04971865458635563,0.008749570897462231,0.9986941308597844
0.06785321235656738,0.19100795686244965,0.24621956050395966,-0.0032890490185478794,-0.05571641685303812,0.007634229914179711,0.9984120299672021
0.07069014757871628,0.1911189705133438,0.2455955296754837,-0.012059713149685344,-0.06083197182934823,0.005605191205363425,0.9980594252616685
0.07270943373441696,0.18589384853839874,0.2460598349571228,-0.022231229369816825,-0.06598743345825304,0.004916833291253515,0.9975606527007195
0.07517446577548981,0.18474964797496796,0.246975377202034,-0.03559248843859917,-0.07061216138416823,0.003997884150393422,0.996860629352832
0.07745930552482605,0.18616540729999542,0.24698959290981293,-0.03669146079843589,-0.07263989553798349,0.009630723192433719,0.9966365593592773
0.08008106052875519,0.18335865437984467,0.24759918451309204,-0.04227483435759895,-0.07822846591840835,0.00431770561380188,0.9960293685019144
0.08239532262086868,0.18100722134113312,0.2476516216993332,-0.05555318527005598,-0.0834240673277438,-0.004086947926097888,0.9949560620718365
0.08439368009567261,0.17923900485038757,0.2471437156200409,-0.06666215995092337,-0.08327325599904833,-0.007404477256094564,0.9942670139266203
0.0854472890496254,0.1740766167640686,0.24583503603935242,-0.08079424011374554,-0.08408500019771284,-0.008175786131329089,0.9931440781816744
0.08726073801517487,0.16623550653457642,0.2464188188314438,-0.09374990807520737,-0.0879819724817054,-0.008947386595737196,0.9916602601330886
0.08709032833576202,0.16731737554073334,0.25105413794517517,-0.1090331686624412,-0.08787442339937898,-0.007067041373072451,0.9901211596415288
0.08876627683639526,0.1665443629026413,0.2502429783344269,-0.11479999241422349,-0.08788276871772456,-0.010365283726828664,0.9894393066770004
0.09048518538475037,0.1650250107049942,0.2506750524044037,-0.11784737341378279,-0.09308122652981166,-0.007846609225528134,0.9886285007882587
0.0913260206580162,0.16094623506069183,0.2509499788284302,-0.1260204416842593,-0.09669597695924259,-0.00639290502348194,0.9872830734307981
0.09157004952430725,0.15882790088653564,0.25486111640930176,-0.13543279618343754,-0.09974756596807254,-0.013023749959727675,0.9856666590376115
0.09162637591362,0.16004124283790588,0.25673264265060425,-0.14175135815470527,-0.1039758456497593,-0.015042683913672998,0.9843115836173967
0.0934714525938034,0.15615105628967285,0.2606033384799957,-0.15054312940102285,-0.10541695960999346,-0.016913426299022573,0.9828214318112724
0.09458976984024048,0.15441417694091797,0.26262935996055603,-0.15635616901780344,-0.10720251908667906,-0.0182126809378511,0.9816968302712412
0.09750996530056,0.14947159588336945,0.26318666338920593,-0.16733821418996883,-0.11103131201345726,-0.020750840357113,0.9794076640749529
0.09819478541612625,0.1458955705165863,0.2651526629924774,-0.18326089013585045,-0.11233322241763287,-0.021157838703341418,0.9763959438410679
0.10139650851488113,0.14186663925647736,0.26865315437316895,-0.19317283398174284,-0.11574457896251868,-0.02176652233937485,0.9740706684617398
0.10426332801580429,0.1279788464307785,0.27071505784988403,-0.20468329690990225,-0.11829480051315418,-0.024254234684912748,0.9713510283298696
0.10824047774076462,0.12612782418727875,0.2718958854675293,-0.2166150830638522,-0.12055858132654355,-0.02477736468668614,0.9684676641256302
0.11125895380973816,0.12401711940765381,0.27434927225112915,-0.2335196156136181,-0.1241190468634768,-0.026734823561349295,0.9640271264536666
0.11427301168441772,0.11037936061620712,0.2763844430446625,-0.24683560260777693,-0.1265212517758657,-0.028629017112986526,0.9603358462087458
0.11733650416135788,0.10416024178266525,0.2789454460144043,-0.2549262650609683,-0.12669854126833374,-0.027265650084205357,0.9582362252326023
0.11847636848688126,0.10730533301830292,0.2818440794944763,-0.2614306341428154,-0.12840905933038885,-0.02420092994402525,0.9563364742617602
0.12095403671264648,0.10389310866594315,0.283841073513031,-0.2723086924264057,-0.13264160738284314,-0.021789916822697965,0.9527745691110656
0.12443223595619202,0.09607087820768356,0.28643158078193665,-0.28442259267363346,-0.1326247960739937,-0.02114864559907452,0.9492455883660796
0.1286027878522873,0.08446679264307022,0.28936806321144104,-0.2913183932945789,-0.13207806687006066,-0.021890373288976184,0.9472115864670374
0.1384461522102356,0.06459987163543701,0.2913241684436798,-0.29414704212765563,-0.13258378396638557,-0.0206123492010282,0.946294979854126
0.1400996744632721,0.05416266620159149,0.2943975329399109,-0.30080458660944465,-0.13362093185863713,-0.021053987437738685,0.9440438426561141
0.1481700837612152,0.03328046202659607,0.29484039545059204,-0.30433939007102817,-0.13521093195178346,-0.019431754850737896,0.9427183812970582
0.15306317806243896,0.026091352105140686,0.29267820715904236,-0.30813324914476536,-0.13648572938626705,-0.019610675586934356,0.9412974916828435
0.1567406803369522,0.01146514993160963,0.29133835434913635,-0.3114693677960423,-0.13760800696618897,-0.019144581803952183,0.940044868254212
0.1650247573852539,0.0027753529138863087,0.29239514470100403,-0.31385588220978866,-0.14216490449951807,-0.0254609666438991,0.9384217411742529
0.17577071487903595,-0.020696785300970078,0.29401880502700806,-0.3162778102847751,-0.14217658642737022,-0.025004288417565794,0.9376187661059582
0.18642590939998627,-0.0399782769382,0.2958664000034332,-0.31319960353017307,-0.14253635464415793,-0.023986668330327227,0.938623479194777
0.1952049285173416,-0.06249522045254707,0.2951953411102295,-0.3082404179490468,-0.14237989577469579,-0.02564728338367409,0.9402435997531817
0.19770529866218567,-0.0663924589753151,0.295991450548172,-0.30823835709961633,-0.14290163350584933,-0.026963344323449517,0.9401282978491735
0.2186335325241089,-0.10931384563446045,0.29771068692207336,-0.30641589335561864,-0.1405568787594769,-0.025137634481079415,0.9411276021162952
0.19129861891269684,-0.04439005255699158,0.2965618371963501,-0.3052641255494903,-0.14258335826323776,-0.025073451501089142,0.9411987683952338
0.19141937792301178,-0.037968773394823074,0.2960951030254364,-0.3014900264884148,-0.14341269984860855,-0.025310259091206905,0.9422823102631631
0.18690814077854156,-0.03860749676823616,0.297006756067276,-0.30504832304387935,-0.14243359628534746,-0.02633674002281771,0.9412569082786645
0.18013215065002441,-0.031820762902498245,0.2974834740161896,-0.3092930502824041,-0.14307506011786775,-0.02454380760204076,0.9398217584881022
0.1789940446615219,-0.010899926535785198,0.2984984517097473,-0.30840481741406073,-0.14431817043441392,-0.025682904267947542,0.9398931443023867
0.18606062233448029,-0.017262110486626625,0.29768264293670654,-0.30484342543169113,-0.14390788909750038,-0.02527656187252573,0.9411281001258431
0.19352956116199493,-0.030419545248150826,0.2986965477466583,-0.3027280780220175,-0.1438435307902577,-0.023941383785288133,0.9418553814515969
0.20504719018936157,-0.057132918387651443,0.29848337173461914,-0.3017675892695124,-0.1444660242872236,-0.023915270661701137,0.9420689729113723
0.2040012925863266,-0.050698913633823395,0.29964184761047363,-0.29849599775118596,-0.1439144297945639,-0.024093967600449306,0.94319046695177
0.20782865583896637,-0.05542273074388504,0.30062854290008545,-0.3021345801024542,-0.1435987862131141,-0.023702131325856902,0.9420893232995724
0.22089992463588715,-0.08101452887058258,0.29923689365386963,-0.30126146844264456,-0.1430156292966446,-0.02270540412318466,0.9424821070090769
0.2387293428182602,-0.12123606353998184,0.29847389459609985,-0.29839097704372264,-0.14193303746694294,-0.02178769198740824,0.9435799564277326
0.2364778369665146,-0.10463622212409973,0.29997217655181885,-0.2953606134302886,-0.14262566670742274,-0.02342016979682669,0.9443894974410901
0.18951301276683807,0.00045867045992054045,0.29832014441490173,-0.29288707567985917,-0.14469303627654717,-0.02214583210028006,0.9448759962414965
0.18513497710227966,0.03443428501486778,0.295906662940979,-0.2871280908135603,-0.1435437510868876,-0.02069435417253634,0.9468497212837141
0.16155822575092316,0.08247894048690796,0.2932780086994171,-0.28360335701045675,-0.1428725886014522,-0.019898488249070215,0.9480298568526844
0.1522289663553238,0.11420630663633347,0.29309767484664917,-0.2793307431531478,-0.14125490930879606,-0.021667224848192595,0.9495008783003056
0.13439004123210907,0.14871901273727417,0.2896808385848999,-0.2746947055625326,-0.13935838770276746,-0.022057512233365904,0.9511232962486376
0.12277195602655411,0.16769510507583618,0.288135826587677,-0.2696896722282596,-0.13556873313841258,-0.023589469959837683,0.9530646023201542
0.10570036619901657,0.21229474246501923,0.28600597381591797,-0.2605160158575927,-0.13298745808519197,-0.025255400110897844,0.9559330030075142
0.09430084377527237,0.23845738172531128,0.2883762717247009,-0.2427709627818207,-0.13002677343018118,-0.02872027498831372,0.9609008500495354
0.08236178755760193,0.27992483973503113,0.28540584444999695,-0.22822427145427263,-0.12532947736705913,-0.0283550216621473,0.9650918074300525
0.07972799241542816,0.28790047764778137,0.2826293408870697,-0.217374263079472,-0.12250029421884065,-0.022519409424687283,0.9681089731358331
0.07797697931528091,0.296918123960495,0.2797693610191345,-0.20332087870812088,-0.11853927901682328,-0.01917414526720016,0.9717208507409941
0.07382620126008987,0.3102658689022064,0.2775798738002777,-0.19135744288192544,-0.1148455422279232,-0.019094812159499788,0.9745913085148351
0.07474841922521591,0.3151925206184387,0.2743222713470459,-0.17808521158110394,-0.10999617181962103,-0.015685410155768804,0.9777220809153219
0.07721472531557083,0.31746402382850647,0.2726095914840698,-0.1642579917014643,-0.10564526694053675,-0.01773754633263976,0.9805833820666969
0.07933484762907028,0.3204403519630432,0.2701483964920044,-0.1446323130596679,-0.09883467261873444,-0.017599374742178545,0.9843797354253297
0.08332988619804382,0.31998515129089355,0.2691224217414856,-0.12408401978263349,-0.0941437852060107,-0.015182265222066307,0.9876788964862996
0.09076258540153503,0.313380628824234,0.26396632194519043,-0.1007890103125335,-0.08961261578002763,-0.010100088268437892,0.990812365037019
0.09795242547988892,0.31029030680656433,0.26137539744377136,-0.08646245714599786,-0.08212331033347038,-0.009649322777526686,0.9928176549468105
0.10508902370929718,0.306734174489975,0.2594480812549591,-0.07173882860309076,-0.07651670373503808,-0.007020410857637772,0.9944593749126057
0.11294259876012802,0.30183151364326477,0.2570510506629944,-0.06010477824047362,-0.07161916256472348,-0.0008053572903401044,0.9956191353051758
0.12029091268777847,0.2978069484233856,0.25424671173095703,-0.044598683888949144,-0.06752090366060996,0.0019318388202414008,0.9967186929936654
0.12776266038417816,0.2939976155757904,0.2509167492389679,-0.028409762284648213,-0.059336454628580865,0.0020264331842313847,0.9978316311520647
0.1346292346715927,0.29129326343536377,0.2476605474948883,-0.020285797939612854,-0.04847025896934976,0.007293835166382213,0.9985919689072025
0.14164671301841736,0.29027292132377625,0.243387833237648,-0.015591433880033279,-0.041056747230358764,0.014757772543214474,0.9989261528491431
0.14751829206943512,0.2893083989620209,0.2415521889925003,-0.009467681622971407,-0.036876085622289625,0.016326826304544816,0.9991416076095945
0.15466557443141937,0.2864640951156616,0.23793759942054749,-0.00832798971646554,-0.03255302557311817,0.01572682449362686,0.9993115690837693
0.16024917364120483,0.28504180908203125,0.2369181215763092,-0.00429513663319803,-0.029261623091954493,0.016255579960767118,0.9994303704288087
0.1646372675895691,0.28493839502334595,0.23294009268283844,0.0031394136668148297,-0.027353231019851102,0.01716166542036971,0.9994735724743312
0.1650976985692978,0.2889188230037689,0.23163852095603943,0.005590522937561423,-0.030564598874459722,0.020388093992764176,0.9993091998837348
0.1694888174533844,0.28722673654556274,0.2338445633649826,0.005533310588822681,-0.04060763577653374,0.01994710783992803,0.9989607175857268
0.17114125192165375,0.28848007321357727,0.23680035769939423,0.004734420534384929,-0.05469934782420492,0.01839426962345122,0.9983222012230472
0.1743442565202713,0.28780242800712585,0.2380542904138565,0.0005768386362091289,-0.06551580386652368,0.0162565543870246,0.997718933938999
0.17572781443595886,0.29012006521224976,0.24031904339790344,0.0013537154659199815,-0.087797871213521,0.02762989932081725,0.9957541312635025
0.17609575390815735,0.28935903310775757,0.24421830475330353,0.001483485985392892,-0.10859913487381803,0.030121346395646863,0.993628065055181
