timestamp,stateEstimateZ.x,stateEstimateZ.y,stateEstimateZ.z,stateEstimate.qw,stateEstimate.qx,stateEstimate.qy,stateEstimate.qz
4047.304,0,0,23,0.9999989867210388,-1.9958853954449296e-05,0.0001540916709927842,6.643371648351604e-07
4051.251,0,0,23,0.9999989867210388,-1.770396193023771e-05,0.00014572519285138696,-8.702485501999035e-06
4055.23,0,0,23,0.9999989867210388,-1.770396193023771e-05,0.00014572519285138696,-8.702485501999035e-06
4059.14,0,0,23,0.9999989867210388,-1.993141631828621e-05,0.00017002574168145657,-1.087429336621426e-05
4063.136,0,0,24,0.9999989867210388,-1.993141631828621e-05,0.00017002574168145657,-1.087429336621426e-05
4067.048,0,0,24,0.9999989867210388,-1.993141631828621e-05,0.00017002574168145657,-1.087429336621426e-05
4070.994,0,0,24,0.9999989867210388,-1.4778258446312975e-05,0.00017535503138788044,-1.9309443814563565e-05
4074.973,0,0,24,0.9999989867210388,-1.4778258446312975e-05,0.00017535503138788044,-1.9309443814563565e-05
4078.89,0,0,24,0.9999989867210388,-2.203331132477615e-05,0.0001806805084925145,-1.0189416570938192e-05
4082.88,0,0,24,0.9999989867210388,-2.203331132477615e-05,0.0001806805084925145,-1.0189416570938192e-05
4086.789,0,0,24,0.9999989867210388,-2.203331132477615e-05,0.0001806805084925145,-1.0189416570938192e-05
4090.731,0,0,25,0.9999989867210388,-2.0293548004701734e-05,0.00017967114399652928,-6.331537861115066e-06
4094.721,0,0,25,0.9999989867210388,-2.0293548004701734e-05,0.00017967114399652928,-6.331537861115066e-06
4098.632,1,0,25,0.9999989867210388,-1.7731619664118625e-05,0.00020864127145614475,5.457038696476957e-06
4102.619,1,0,25,0.9999989867210388,-1.7731619664118625e-05,0.00020864127145614475,5.457038696476957e-06
4106.52,1,0,24,0.9999989867210388,-1.7731619664118625e-05,0.00020864127145614475,5.457038696476957e-06
4110.465,1,0,24,0.9999989867210388,-6.197557468112791e-06,0.00021156224829610437,9.02342981135007e-06
4114.445,1,0,24,0.9999989867210388,-6.197557468112791e-06,0.00021156224829610437,9.02342981135007e-06
4118.361,1,0,24,0.9999989867210388,-1.8868732922783238e-06,0.00020040583331137896,1.5699133655289188e-05
4122.363,1,0,24,0.9999989867210388,-1.8868732922783238e-06,0.00020040583331137896,1.5699133655289188e-05
4126.265,1,0,24,0.9999989867210388,-1.8868732922783238e-06,0.00020040583331137896,1.5699133655289188e-05
4130.206,1,0,24,0.9999989867210388,-5.901785698370077e-06,0.00019641306425910443,1.970994344446808e-05
4134.19,1,0,24,0.9999989867210388,-5.901785698370077e-06,0.00019641306425910443,1.970994344446808e-05
4138.103,1,0,24,0.9999989867210388,-5.74164732825011e-06,0.00019478242029435933,2.5666888177511282e-05
4142.106,1,0,24,0.9999989867210388,-5.74164732825011e-06,0.00019478242029435933,2.5666888177511282e-05
4146.009,1,0,24,0.9999989867210388,-5.74164732825011e-06,0.00019478242029435933,2.5666888177511282e-05
4149.947,1,0,24,0.9999989867210388,-9.213902558258269e-06,0.00020698158186860383,3.2179432309931144e-05
4153.927,1,0,24,0.9999989867210388,-9.213902558258269e-06,0.00020698158186860383,3.2179432309931144e-05
4157.844,1,0,24,0.9999989867210388,-1.9288252588012256e-05,0.00021343948901630938,4.278669075574726e-05
4161.839,1,0,24,0.9999989867210388,-1.9288252588012256e-05,0.00021343948901630938,4.278669075574726e-05
4165.746,1,0,24,0.9999989867210388,-1.9288252588012256e-05,0.00021343948901630938,4.278669075574726e-05
4169.689,1,0,24,0.9999989867210388,-2.443314042466227e-05,0.0002094330411637202,3.8712936657248065e-05
4173.673,1,0,24,0.9999989867210388,-2.443314042466227e-05,0.0002094330411637202,3.8712936657248065e-05
4177.583,1,0,24,0.9999989867210388,-2.6647558115655556e-05,0.00022485390945803374,4.338148210081272e-05
4181.58,1,0,24,0.9999989867210388,-2.6647558115655556e-05,0.00022485390945803374,4.338148210081272e-05
4185.485,1,0,24,0.9999989867210388,-2.6647558115655556e-05,0.00022485390945803374,4.338148210081272e-05
4189.435,2,0,24,0.9999989867210388,-2.691044755920302e-05,0.00023091111506801099,4.355328928795643e-05
4193.41,2,0,23,0.9999989867210388,-2.691044755920302e-05,0.00023091111506801099,4.355328928795643e-05
4197.325,2,0,23,0.9999989867210388,-1.2614521438081283e-05,0.00025006424402818084,4.750073640025221e-05
4201.321,2,0,23,0.9999989867210388,-1.2614521438081283e-05,0.00025006424402818084,4.750073640025221e-05
4205.225,2,0,23,0.9999989867210388,-1.2614521438081283e-05,0.00025006424402818084,4.750073640025221e-05
4209.169,2,0,23,0.9999989867210388,-1.1207471288798843e-05,0.0002602053864393383,4.794734559254721e-05
4213.153,2,0,23,0.9999989867210388,-1.1207471288798843e-05,0.0002602053864393383,4.794734559254721e-05
4217.066,2,0,23,0.9999989867210388,-1.1982137039012741e-05,0.00026408687699586153,4.8867048462852836e-05
4221.061,2,0,23,0.9999989867210388,-1.1982137039012741e-05,0.00026408687699586153,4.8867048462852836e-05
4224.967,2,0,23,0.9999989867210388,-1.1982137039012741e-05,0.00026408687699586153,4.8867048462852836e-05
4228.91,2,0,23,0.9999989867210388,-2.757599077085615e-06,0.0002608662180136889,3.9933001971803606e-05
4232.897,2,0,23,0.9999989867210388,-2.757599077085615e-06,0.0002608662180136889,3.9933001971803606e-05
4236.808,2,0,22,0.9999989867210388,2.2039955638319952e-06,0.0002562635054346174,3.2523377740290016e-05
4240.802,2,0,22,0.9999989867210388,2.2039955638319952e-06,0.0002562635054346174,3.2523377740290016e-05
4244.709,2,0,22,0.9999989867210388,2.2039955638319952e-06,0.0002562635054346174,3.2523377740290016e-05
4248.652,2,0,21,0.9999989867210388,2.720724296523258e-06,0.0002488924947101623,2.939077421615366e-05
4252.636,2,0,21,0.9999989867210388,2.720724296523258e-06,0.0002488924947101623,2.939077421615366e-05
4256.548,2,0,21,0.9999989867210388,2.720724296523258e-06,0.0002488924947101623,2.939077421615366e-05
4260.544,2,0,21,0.9999989867210388,8.349443305633031e-07,0.00024396499793510884,2.9125760192982852e-05
4264.447,2,0,21,0.9999989867210388,8.349443305633031e-07,0.00024396499793510884,2.9125760192982852e-05
4268.393,3,0,21,0.9999989867210388,-1.1148170386832135e-07,0.00025775909307412803,2.2876591174281202e-05
4272.373,3,0,21,0.9999989867210388,-1.1148170386832135e-07,0.00025775909307412803,2.2876591174281202e-05
4276.296,3,0,21,0.9999989867210388,-1.1148170386832135e-07,0.00025775909307412803,2.2876591174281202e-05
4280.285,3,0,22,0.9999989867210388,-7.773342076689005e-07,0.0002694057475309819,1.4282248230301775e-05
4284.186,3,0,22,0.9999989867210388,-7.773342076689005e-07,0.0002694057475309819,1.4282248230301775e-05
4288.134,3,0,22,0.9999989867210388,-6.405942258425057e-06,0.00026569142937660217,2.034325552813243e-05
4292.119,3,0,22,0.9999989867210388,-6.405942258425057e-06,0.00026569142937660217,2.034325552813243e-05
4296.031,3,0,22,0.9999989867210388,-6.405942258425057e-06,0.00026569142937660217,2.034325552813243e-05
4300.026,3,0,22,0.9999989867210388,-2.1557491436396958e-07,0.0002735344460234046,2.0760882762260735e-05
4303.929,3,0,22,0.9999989867210388,-2.1557491436396958e-07,0.0002735344460234046,2.0760882762260735e-05
4307.876,3,0,22,0.9999989867210388,1.2054733815602958e-05,0.00025338525301776826,1.8493732568458654e-05
4311.856,3,0,22,0.9999989867210388,1.2054733815602958e-05,0.00025338525301776826,1.8493732568458654e-05
4315.772,3,0,22,0.9999989867210388,1.2054733815602958e-05,0.00025338525301776826,1.8493732568458654e-05
4319.778,3,0,22,0.9999989867210388,1.7240599845536053e-05,0.000255417893640697,1.777211218723096e-05
4323.67,3,0,22,0.9999989867210388,1.7240599845536053e-05,0.000255417893640697,1.777211218723096e-05
4327.617,3,0,22,0.9999989867210388,1.5634110241080634e-05,0.00024089450016617775,2.331598079763353e-05
4331.601,3,0,22,0.9999989867210388,1.5634110241080634e-05,0.00024089450016617775,2.331598079763353e-05
4335.513,3,0,22,0.9999989867210388,1.5634110241080634e-05,0.00024089450016617775,2.331598079763353e-05
4339.509,4,0,22,0.9999989867210388,4.706235813500825e-06,0.0002315277815796435,2.7674323064275086e-05
4343.41,4,0,22,0.9999989867210388,4.706235813500825e-06,0.0002315277815796435,2.7674323064275086e-05
4347.358,4,0,22,0.9999989867210388,2.951848614429764e-07,0.00022171299497131258,2.7275729735265486e-05
4351.339,4,0,22,0.9999989867210388,2.951848614429764e-07,0.00022171299497131258,2.7275729735265486e-05
4355.255,4,0,22,0.9999989867210388,2.951848614429764e-07,0.00022171299497131258,2.7275729735265486e-05
4359.25,4,0,22,0.9999989867210388,4.09634958487004e-06,0.00022169029398355633,4.765671110362746e-05
4363.159,4,0,22,0.9999989867210388,4.09634958487004e-06,0.00022169029398355633,4.765671110362746e-05
4367.1,4,0,22,0.9999989867210388,1.1427493518567644e-05,0.00021400002879090607,3.8453123124781996e-05
4371.084,4,0,22,0.9999989867210388,1.1427493518567644e-05,0.00021400002879090607,3.8453123124781996e-05
4374.996,4,0,22,0.9999989867210388,1.1427493518567644e-05,0.00021400002879090607,3.8453123124781996e-05
4378.991,4,0,22,0.9999989867210388,5.750755008193664e-06,0.0002223481860710308,4.8413559852633625e-05
4382.895,4,0,22,0.9999989867210388,5.750755008193664e-06,0.0002223481860710308,4.8413559852633625e-05
4386.841,5,0,22,0.9999989867210388,-1.1318840051899315e-06,0.00024015913368202746,4.456030728761107e-05
4390.821,5,0,22,0.9999989867210388,-1.1318840051899315e-06,0.00024015913368202746,4.456030728761107e-05
4394.737,5,0,22,0.9999989867210388,-1.1318840051899315e-06,0.00024015913368202746,4.456030728761107e-05
4398.732,5,0,22,0.9999989867210388,-1.2824696568713989e-05,0.0002534215454943478,4.81060596939642e-05
4402.639,5,0,22,0.9999989867210388,-1.2824696568713989e-05,0.0002534215454943478,4.81060596939642e-05
4406.588,5,0,22,0.9999989867210388,-1.841414996306412e-05,0.0002659821475390345,3.5976980143459514e-05
4410.566,5,0,22,0.9999989867210388,-1.841414996306412e-05,0.0002659821475390345,3.5976980143459514e-05
4414.479,5,0,22,0.9999989867210388,-1.841414996306412e-05,0.0002659821475390345,3.5976980143459514e-05
4418.474,5,0,22,0.9999989867210388,-3.2707474019844085e-05,0.0002633947879076004,3.444491812842898e-05
4422.381,5,0,22,0.9999989867210388,-3.2707474019844085e-05,0.0002633947879076004,3.444491812842898e-05
4426.324,5,0,22,0.9999989867210388,-4.292996891308576e-05,0.0002893736818805337,3.025710793735925e-05
4430.304,5,0,22,0.9999989867210388,-4.292996891308576e-05,0.0002893736818805337,3.025710793735925e-05
4434.224,5,0,22,0.9999989867210388,-4.292996891308576e-05,0.0002893736818805337,3.025710793735925e-05
4438.215,6,0,22,0.999998927116394,-5.241118560661562e-05,0.00030725178658030927,2.3424589016940445e-05
4442.118,6,0,22,0.999998927116394,-5.241118560661562e-05,0.00030725178658030927,2.3424589016940445e-05
4446.065,6,0,22,0.9999989867210388,-3.869696956826374e-05,0.00027740103541873395,1.5408711988129653e-05
4450.059,6,0,22,0.9999989867210388,-3.869696956826374e-05,0.00027740103541873395,1.5408711988129653e-05
4453.961,6,0,22,0.9999989867210388,-3.869696956826374e-05,0.00027740103541873395,1.5408711988129653e-05
4457.956,6,0,22,0.9999989867210388,-2.834104270732496e-05,0.00028434378327801824,1.5782543414388783e-05
4461.859,6,0,22,0.9999989867210388,-2.834104270732496e-05,0.00028434378327801824,1.5782543414388783e-05
4465.807,6,0,22,0.9999989867210388,-3.5530003515305e-05,0.00027261723880656064,2.214157211710699e-05
4469.787,6,0,22,0.9999989867210388,-3.5530003515305e-05,0.00027261723880656064,2.214157211710699e-05
4473.707,6,0,22,0.9999989867210388,-3.5530003515305e-05,0.00027261723880656064,2.214157211710699e-05
4477.698,6,0,22,0.9999989867210388,-3.3215303119504824e-05,0.0002892714401241392,2.2239273675950244e-05
4481.6,6,0,22,0.9999989867210388,-3.3215303119504824e-05,0.0002892714401241392,2.2239273675950244e-05
4485.548,7,0,22,0.9999989867210388,-3.732801997102797e-05,0.00029717269353568554,3.371254206285812e-05
4489.532,7,0,22,0.9999989867210388,-3.732801997102797e-05,0.00029717269353568554,3.371254206285812e-05
4493.452,7,0,22,0.9999989867210388,-3.732801997102797e-05,0.00029717269353568554,3.371254206285812e-05
4497.439,7,0,22,0.999998927116394,-4.824572170036845e-05,0.00032197957625612617,4.13002198911272e-05
4501.341,7,0,22,0.999998927116394,-4.824572170036845e-05,0.00032197957625612617,4.13002198911272e-05
4505.294,7,0,22,0.999998927116394,-4.9390539061278105e-05,0.00033744063694030046,5.443561167339794e-05
4509.269,7,0,22,0.999998927116394,-4.9390539061278105e-05,0.00033744063694030046,5.443561167339794e-05
4513.191,7,0,22,0.999998927116394,-4.9390539061278105e-05,0.00033744063694030046,5.443561167339794e-05
4517.185,7,0,22,0.999998927116394,-4.750459629576653e-05,0.0003320309042464942,6.82772442814894e-05
4521.089,7,0,22,0.999998927116394,-4.750459629576653e-05,0.0003320309042464942,6.82772442814894e-05
4525.031,8,0,22,0.999998927116394,-5.95204510318581e-05,0.00033193404669873416,6.41032456769608e-05
4529.015,8,0,22,0.999998927116394,-5.95204510318581e-05,0.00033193404669873416,6.41032456769608e-05
4532.929,8,0,22,0.999998927116394,-5.95204510318581e-05,0.00033193404669873416,6.41032456769608e-05
4536.926,8,0,22,0.999998927116394,-4.618351886165328e-05,0.0003341318224556744,7.265691965585575e-05
4540.829,8,0,23,0.999998927116394,-4.618351886165328e-05,0.0003341318224556744,7.265691965585575e-05
4544.772,8,0,23,0.999998927116394,-5.1599465223262087e-05,0.000338481884682551,7.931316213216633e-05
4548.752,8,0,23,0.999998927116394,-5.1599465223262087e-05,0.000338481884682551,7.931316213216633e-05
4552.67,8,0,23,0.999998927116394,-5.1599465223262087e-05,0.000338481884682551,7.931316213216633e-05
4556.668,8,0,23,0.999998927116394,-5.749811316491105e-05,0.000351109221810475,8.859323133947328e-05
4560.566,8,0,23,0.999998927116394,-5.749811316491105e-05,0.000351109221810475,8.859323133947328e-05
4564.518,9,0,23,0.999998927116394,-6.0190130170667544e-05,0.00033736805198714137,8.375438483199105e-05
4568.508,9,0,23,0.999998927116394,-6.0190130170667544e-05,0.00033736805198714137,8.375438483199105e-05
4572.411,9,0,23,0.999998927116394,-6.0190130170667544e-05,0.00033736805198714137,8.375438483199105e-05
4576.408,9,0,23,0.999998927116394,-6.547330121975392e-05,0.00034064511419273913,7.142352842492983e-05
4580.324,9,0,23,0.999998927116394,-6.547330121975392e-05,0.00034064511419273913,7.142352842492983e-05
4584.257,9,0,23,0.999998927116394,-6.634107558056712e-05,0.0003526486689224839,6.152863352326676e-05
4588.235,9,0,21,0.999998927116394,-6.634107558056712e-05,0.0003526486689224839,6.152863352326676e-05
4592.151,9,0,21,0.999998927116394,-6.634107558056712e-05,0.0003526486689224839,6.152863352326676e-05
4596.152,9,0,21,0.999998927116394,-7.382909097941592e-05,0.0003634788154158741,4.9898455472430214e-05
4600.053,9,0,21,0.999998927116394,-7.382909097941592e-05,0.0003634788154158741,4.9898455472430214e-05
4603.996,10,0,21,0.999998927116394,-7.127991557354107e-05,0.000372418318875134,4.659145270125009e-05
4607.98,10,0,21,0.999998927116394,-7.127991557354107e-05,0.000372418318875134,4.659145270125009e-05
4611.893,10,0,21,0.999998927116394,-7.127991557354107e-05,0.000372418318875134,4.659145270125009e-05
4615.889,10,0,21,0.999998927116394,-8.591581718064845e-05,0.00037489543319679797,3.5486162232700735e-05
4619.79,10,0,21,0.999998927116394,-8.591581718064845e-05,0.00037489543319679797,3.5486162232700735e-05
4623.751,10,0,21,0.999998927116394,-7.243240543175489e-05,0.0003842121222987771,3.1891599064692855e-05
4627.718,10,0,21,0.999998927116394,-7.243240543175489e-05,0.0003842121222987771,3.1891599064692855e-05
4631.634,10,0,20,0.999998927116394,-7.243240543175489e-05,0.0003842121222987771,3.1891599064692855e-05
4635.628,11,0,20,0.999998927116394,-6.470883818110451e-05,0.0003993153222836554,3.160722553730011e-05
4639.54,11,0,20,0.999998927116394,-6.470883818110451e-05,0.0003993153222836554,3.160722553730011e-05
4643.48,11,0,20,0.999998927116394,-5.9509537095436826e-05,0.00040815319516696036,1.082494873116957e-05
4647.463,11,0,20,0.999998927116394,-5.9509537095436826e-05,0.00040815319516696036,1.082494873116957e-05
4651.375,11,0,20,0.999998927116394,-5.9509537095436826e-05,0.00040815319516696036,1.082494873116957e-05
4655.37,11,0,20,0.999998927116394,-6.008188574924134e-05,0.00040658697253093123,5.3790722631674726e-06
4659.273,11,0,20,0.999998927116394,-6.008188574924134e-05,0.00040658697253093123,5.3790722631674726e-06
4663.224,11,0,20,0.999998927116394,-6.210635183379054e-05,0.0004285363538656384,2.039833998424001e-05
4667.208,11,0,20,0.999998927116394,-6.210635183379054e-05,0.0004285363538656384,2.039833998424001e-05
4671.117,11,0,20,0.999998927116394,-6.210635183379054e-05,0.0004285363538656384,2.039833998424001e-05
4675.111,12,0,20,0.999998927116394,-6.351637421175838e-05,0.0004463069490157068,1.2114428500353824e-05
4679.014,12,0,20,0.999998927116394,-6.351637421175838e-05,0.0004463069490157068,1.2114428500353824e-05
4682.963,12,0,20,0.999998927116394,-6.0068967286497355e-05,0.0004381414328236133,1.4319152796815615e-05
4686.945,12,0,20,0.999998927116394,-6.0068967286497355e-05,0.0004381414328236133,1.4319152796815615e-05
4690.858,12,0,20,0.999998927116394,-6.0068967286497355e-05,0.0004381414328236133,1.4319152796815615e-05
4694.856,12,0,20,0.999998927116394,-5.5497173889307305e-05,0.0004440471820998937,1.5308807633118704e-05
4698.757,12,0,20,0.999998927116394,-5.5497173889307305e-05,0.0004440471820998937,1.5308807633118704e-05
4702.708,13,0,20,0.999998927116394,-5.3027946705697104e-05,0.00043053063564002514,1.3881514860258903e-05
4706.689,13,0,20,0.999998927116394,-5.3027946705697104e-05,0.00043053063564002514,1.3881514860258903e-05
4710.609,13,0,20,0.999998927116394,-5.3027946705697104e-05,0.00043053063564002514,1.3881514860258903e-05
4714.596,13,0,20,0.999998927116394,-5.029173553339206e-05,0.00044155155774205923,2.5779787392821163e-05
4718.501,13,0,21,0.999998927116394,-5.029173553339206e-05,0.00044155155774205923,2.5779787392821163e-05
4722.444,13,0,21,0.999998927116394,-4.6291956095956266e-05,0.00044143132981844246,3.659723370219581e-05
4726.432,13,0,21,0.999998927116394,-4.6291956095956266e-05,0.00044143132981844246,3.659723370219581e-05
4730.34,13,0,21,0.999998927116394,-4.6291956095956266e-05,0.00044143132981844246,3.659723370219581e-05
4734.34,14,0,21,0.9999988675117493,-6.0708389355568215e-05,0.00046460673911496997,3.831630601780489e-05
4738.243,14,0,21,0.9999988675117493,-6.0708389355568215e-05,0.00046460673911496997,3.831630601780489e-05
4742.187,14,0,21,0.9999988675117493,-7.637994713149965e-05,0.00047573723713867366,3.663839015644044e-05
4746.17,14,0,21,0.9999988675117493,-7.637994713149965e-05,0.00047573723713867366,3.663839015644044e-05
4750.091,14,0,21,0.9999988675117493,-7.637994713149965e-05,0.00047573723713867366,3.663839015644044e-05
4754.082,14,0,21,0.9999988675117493,-8.613497629994527e-05,0.0004946222761645913,3.705213748617098e-05
4757.999,14,0,21,0.9999988675117493,-8.613497629994527e-05,0.0004946222761645913,3.705213748617098e-05
4761.928,14,0,21,0.9999988675117493,-9.619446063879877e-05,0.0005004889098927379,4.276529944036156e-05
4765.913,14,0,21,0.9999988675117493,-9.619446063879877e-05,0.0005004889098927379,4.276529944036156e-05
4769.828,14,0,21,0.9999988675117493,-9.619446063879877e-05,0.0005004889098927379,4.276529944036156e-05
4773.819,15,0,21,0.9999988675117493,-9.698763460619375e-05,0.0005033385823480785,4.209770122542977e-05
4777.734,15,0,21,0.9999988675117493,-9.698763460619375e-05,0.0005033385823480785,4.209770122542977e-05
4781.668,15,0,21,0.9999988675117493,-0.00010827998630702496,0.0005100548733025789,4.414501745486632e-05
4785.648,15,0,21,0.9999988675117493,-0.00010827998630702496,0.0005100548733025789,4.414501745486632e-05
4789.564,15,0,21,0.9999988675117493,-0.00010827998630702496,0.0005100548733025789,4.414501745486632e-05
4793.56,15,0,21,0.9999988675117493,-0.0001009125990094617,0.0005040796240791678,4.0033799450611696e-05
4797.471,15,0,21,0.9999988675117493,-0.0001009125990094617,0.0005040796240791678,4.0033799450611696e-05
4801.409,16,0,21,0.9999988675117493,-0.00010412963456474245,0.0005323966033756733,2.477284760971088e-05
4805.394,16,0,22,0.9999988675117493,-0.00010412963456474245,0.0005323966033756733,2.477284760971088e-05
4809.307,16,0,22,0.9999988675117493,-0.00010412963456474245,0.0005323966033756733,2.477284760971088e-05
4813.301,16,0,22,0.9999988675117493,-9.492915705777705e-05,0.0005247652297839522,2.722339195315726e-05
4817.218,16,0,22,0.9999988675117493,-9.492915705777705e-05,0.0005247652297839522,2.722339195315726e-05
4821.151,16,0,22,0.9999988675117493,-0.00010137753270100802,0.0005271642003208399,2.439556919853203e-05
4825.132,16,0,22,0.9999988675117493,-0.00010137753270100802,0.0005271642003208399,2.439556919853203e-05
4829.047,16,0,22,0.9999988675117493,-0.00010137753270100802,0.0005271642003208399,2.439556919853203e-05
4833.042,17,0,22,0.9999988675117493,-0.00010492373257875443,0.000540846143849194,2.4341095922864042e-05
4836.943,17,0,22,0.9999988675117493,-0.00010492373257875443,0.000540846143849194,2.4341095922864042e-05
4840.892,17,0,22,0.9999988675117493,-0.00010999971709679812,0.0005543960724025965,1.926434924826026e-05
4844.881,17,0,22,0.9999988675117493,-0.00010999971709679812,0.0005543960724025965,1.926434924826026e-05
4848.793,17,0,23,0.9999988675117493,-0.00010999971709679812,0.0005543960724025965,1.926434924826026e-05
4852.784,17,0,23,0.9999988675117493,-0.00010343659232603386,0.0005386181292124093,1.8038250345853157e-05
4856.685,17,0,23,0.9999988675117493,-0.00010343659232603386,0.0005386181292124093,1.8038250345853157e-05
4860.64,18,0,23,0.9999988675117493,-0.00010049776756204665,0.0005638774018734694,1.7561809727340005e-05
4864.621,18,0,23,0.9999988675117493,-0.00010049776756204665,0.0005638774018734694,1.7561809727340005e-05
4868.543,18,0,23,0.9999988675117493,-0.00010049776756204665,0.0005638774018734694,1.7561809727340005e-05
4872.524,18,0,23,0.9999988675117493,-0.00011331358109600842,0.0005499586113728583,1.2013691048196051e-05
4876.426,18,0,23,0.9999988675117493,-0.00011331358109600842,0.0005499586113728583,1.2013691048196051e-05
4880.387,18,0,23,0.9999988675117493,-0.00010601335088722408,0.0005417318898253143,1.7062910046661273e-05
4884.363,18,0,23,0.9999988675117493,-0.00010601335088722408,0.0005417318898253143,1.7062910046661273e-05
4888.295,18,0,23,0.9999988675117493,-0.00010601335088722408,0.0005417318898253143,1.7062910046661273e-05
4892.27,19,0,23,0.9999988675117493,-0.0001081754598999396,0.0005306899547576904,1.9877123122569174e-05
4896.168,19,0,23,0.9999988675117493,-0.0001081754598999396,0.0005306899547576904,1.9877123122569174e-05
4900.13,19,0,23,0.9999988675117493,-0.00011205633927602321,0.0005455681821331382,2.506409873603843e-05
4904.111,19,0,23,0.9999988675117493,-0.00011205633927602321,0.0005455681821331382,2.506409873603843e-05
4908.034,19,0,23,0.9999988675117493,-0.00011205633927602321,0.0005455681821331382,2.506409873603843e-05
4912.014,20,0,23,0.9999988675117493,-0.0001131450044340454,0.0005428089061751962,1.6560821677558124e-05
4915.909,20,0,23,0.9999988675117493,-0.0001131450044340454,0.0005428089061751962,1.6560821677558124e-05
4919.867,20,0,23,0.9999988675117493,-0.00010554990876698866,0.0005613529938273132,1.4763680155738257e-05
4923.857,20,0,23,0.9999988675117493,-0.00010554990876698866,0.0005613529938273132,1.4763680155738257e-05
4927.755,20,0,23,0.9999988675117493,-0.00010554990876698866,0.0005613529938273132,1.4763680155738257e-05
4931.761,20,0,23,0.9999988675117493,-0.00010251450294163078,0.0005660824244841933,1.1463178452686407e-05
4935.65,21,0,22,0.9999988675117493,-0.00010251450294163078,0.0005660824244841933,1.1463178452686407e-05
4939.603,21,0,22,0.9999988675117493,-0.00011348128464305773,0.0005651999963447452,1.2126552064728457e-05
4943.579,21,0,22,0.9999988675117493,-0.00011348128464305773,0.0005651999963447452,1.2126552064728457e-05
4947.497,21,0,22,0.9999988675117493,-0.00011348128464305773,0.0005651999963447452,1.2126552064728457e-05
4951.503,21,0,22,0.9999988079071045,-0.0001202263665618375,0.0005751870921812952,1.5252705452439841e-05
